record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type,rodent_type,date,quarter
20400,9,27,1992,11,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1992-09-27,1992.3
20426,9,27,1992,11,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,1992-09-27,1992.3
20504,10,19,1992,11,PP,F,19,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1992-10-19,1992.4
20735,3,18,1993,11,PP,M,20,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-03-18,1993.1
20809,4,24,1993,11,PP,M,22,23,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-04-24,1993.2
20812,4,24,1993,11,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-04-24,1993.2
20824,4,24,1993,11,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1993-04-24,1993.2
22512,7,21,1995,11,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-07-21,1995.3
22614,8,27,1995,11,PP,M,24,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-08-27,1995.3
22748,9,24,1995,11,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-09-24,1995.3
22916,10,29,1995,11,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-10-29,1995.4
23052,12,3,1995,11,PP,F,23,23,Chaetodipus,penicillatus,Rodent,Control,Granivore,1995-12-03,1995.4
23420,2,25,1996,11,PP,M,24,24,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-02-25,1996.1
23736,4,15,1996,11,PP,M,22,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-04-15,1996.2
24253,7,21,1996,11,PP,M,23,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-07-21,1996.3
24343,8,15,1996,11,PP,M,22,NA,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-08-15,1996.3
24358,8,15,1996,11,PP,F,22,11,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-08-15,1996.3
24533,9,22,1996,11,PP,M,23,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-09-22,1996.3
24665,10,13,1996,11,PP,M,24,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1996-10-13,1996.4
25304,3,16,1997,11,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-03-16,1997.1
25559,4,13,1997,11,PP,M,21,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-04-13,1997.2
25606,4,13,1997,11,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-04-13,1997.2
25654,4,13,1997,11,PP,M,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-04-13,1997.2
25874,5,11,1997,11,PP,M,NA,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-05-11,1997.2
25888,5,11,1997,11,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-05-11,1997.2
26087,6,10,1997,11,PP,M,21,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-06-10,1997.2
26114,6,10,1997,11,PP,M,23,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-06-10,1997.2
26537,7,9,1997,11,PP,F,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-07-09,1997.3
26694,7,30,1997,11,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-07-30,1997.3
26770,7,30,1997,11,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1997-07-30,1997.3
28110,6,28,1998,11,PP,F,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-06-28,1998.2
28142,6,28,1998,11,PP,M,21,11,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-06-28,1998.2
28249,7,19,1998,11,PP,F,22,22,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-07-19,1998.3
28276,7,19,1998,11,PP,F,22,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-07-19,1998.3
28450,8,23,1998,11,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-08-23,1998.3
28451,8,23,1998,11,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-08-23,1998.3
28617,9,21,1998,11,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-09-21,1998.3
28620,9,21,1998,11,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-09-21,1998.3
28628,9,21,1998,11,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1998-09-21,1998.3
29522,4,18,1999,11,PP,M,21,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-04-18,1999.2
29842,9,12,1999,11,PP,F,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-09-12,1999.3
29910,10,10,1999,11,PP,M,21,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-10-10,1999.4
29911,10,10,1999,11,PP,M,21,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-10-10,1999.4
29913,10,10,1999,11,PP,M,21,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-10-10,1999.4
30011,11,7,1999,11,PP,M,20,11,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-11-07,1999.4
30012,11,7,1999,11,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-11-07,1999.4
30016,11,7,1999,11,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-11-07,1999.4
30127,12,6,1999,11,PP,M,20,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30129,12,6,1999,11,PP,M,19,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30130,12,6,1999,11,PP,F,21,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,1999-12-06,1999.4
30240,1,10,2000,11,PP,M,19,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-01-10,2000.1
30245,1,10,2000,11,PP,M,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-01-10,2000.1
30247,1,10,2000,11,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-01-10,2000.1
30526,3,5,2000,11,PP,M,22,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-03-05,2000.1
30528,3,5,2000,11,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-03-05,2000.1
30685,4,31,2000,11,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,NA,NA
30686,4,31,2000,11,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,NA,NA
30687,4,31,2000,11,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,NA,NA
30842,6,4,2000,11,PP,M,22,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-06-04,2000.2
30843,6,4,2000,11,PP,M,21,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-06-04,2000.2
30844,6,4,2000,11,PP,F,22,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-06-04,2000.2
30846,6,4,2000,11,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-06-04,2000.2
30852,6,4,2000,11,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-06-04,2000.2
31017,7,2,2000,11,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31019,7,2,2000,11,PP,M,20,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31022,7,2,2000,11,PP,M,20,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31023,7,2,2000,11,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31026,7,2,2000,11,PP,F,20,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-07-02,2000.3
31308,8,26,2000,11,PP,M,20,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-08-26,2000.3
31312,8,26,2000,11,PP,M,21,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-08-26,2000.3
31580,11,26,2000,11,PP,M,19,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2000-11-26,2000.4
31830,3,4,2001,11,PP,M,22,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-03-04,2001.1
32110,5,27,2001,11,PP,M,23,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-05-27,2001.2
32290,7,22,2001,11,PP,F,22,25,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32294,7,22,2001,11,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32296,7,22,2001,11,PP,M,23,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-07-22,2001.3
32519,8,26,2001,11,PP,F,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-08-26,2001.3
32523,8,26,2001,11,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-08-26,2001.3
32736,9,23,2001,11,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-09-23,2001.3
32951,10,14,2001,11,PP,M,22,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-10-14,2001.4
32952,10,14,2001,11,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-10-14,2001.4
32953,10,14,2001,11,PP,M,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-10-14,2001.4
33157,11,18,2001,11,PP,NA,25,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2001-11-18,2001.4
33687,3,14,2002,11,PP,F,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-03-14,2002.1
33783,4,16,2002,11,PP,F,22,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-04-16,2002.2
34112,5,16,2002,11,PP,F,23,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-05-16,2002.2
34329,6,16,2002,11,PP,F,22,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34333,6,16,2002,11,PP,F,22,10,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34334,6,16,2002,11,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34336,6,16,2002,11,PP,M,23,20,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-06-16,2002.2
34583,7,14,2002,11,PP,F,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34588,7,14,2002,11,PP,M,23,21,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34589,7,14,2002,11,PP,F,23,14,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34590,7,14,2002,11,PP,M,23,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34591,7,14,2002,11,PP,M,22,13,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34592,7,14,2002,11,PP,F,22,12,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-07-14,2002.3
34902,10,6,2002,11,PP,F,21,19,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-10-06,2002.4
34904,10,6,2002,11,PP,F,21,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-10-06,2002.4
35086,11,10,2002,11,PP,M,23,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-11-10,2002.4
35087,11,10,2002,11,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-11-10,2002.4
35088,11,10,2002,11,PP,M,23,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-11-10,2002.4
35092,11,10,2002,11,PP,M,22,15,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-11-10,2002.4
35095,11,10,2002,11,PP,M,22,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-11-10,2002.4
35325,12,8,2002,11,PP,M,22,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-12-08,2002.4
35329,12,8,2002,11,PP,M,NA,16,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-12-08,2002.4
35332,12,8,2002,11,PP,M,23,17,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-12-08,2002.4
35514,12,31,2002,11,PP,M,23,18,Chaetodipus,penicillatus,Rodent,Control,Granivore,2002-12-31,2002.4
13156,7,26,1987,11,SH,M,NA,77,Sigmodon,hispidus,Rodent,Control,Other,1987-07-26,1987.3
13602,10,25,1987,11,SH,F,30,58,Sigmodon,hispidus,Rodent,Control,Other,1987-10-25,1987.4
13939,1,24,1988,11,SH,F,27,51,Sigmodon,hispidus,Rodent,Control,Other,1988-01-24,1988.1
14128,2,22,1988,11,SH,F,NA,51,Sigmodon,hispidus,Rodent,Control,Other,1988-02-22,1988.1
14421,4,19,1988,11,SH,M,28,68,Sigmodon,hispidus,Rodent,Control,Other,1988-04-19,1988.2
14619,6,12,1988,11,SH,M,30,99,Sigmodon,hispidus,Rodent,Control,Other,1988-06-12,1988.2
15258,12,14,1988,11,SH,M,29,58,Sigmodon,hispidus,Rodent,Control,Other,1988-12-14,1988.4
15387,1,11,1989,11,SH,M,39,73,Sigmodon,hispidus,Rodent,Control,Other,1989-01-11,1989.1
15633,2,5,1989,11,SH,M,28,78,Sigmodon,hispidus,Rodent,Control,Other,1989-02-05,1989.1
15729,3,13,1989,11,SH,M,28,90,Sigmodon,hispidus,Rodent,Control,Other,1989-03-13,1989.1
16516,10,7,1989,11,SH,M,26,38,Sigmodon,hispidus,Rodent,Control,Other,1989-10-07,1989.4
489,12,11,1977,11,OT,NA,NA,NA,Onychomys,torridus,Rodent,Control,Other,1977-12-11,1977.4
1222,9,3,1978,11,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,1978-09-03,1978.3
1235,9,3,1978,11,OT,F,20,20,Onychomys,torridus,Rodent,Control,Other,1978-09-03,1978.3
1405,11,4,1978,11,OT,F,20,23,Onychomys,torridus,Rodent,Control,Other,1978-11-04,1978.4
1493,12,2,1978,11,OT,F,20,25,Onychomys,torridus,Rodent,Control,Other,1978-12-02,1978.4
2031,9,22,1979,11,OT,M,19,27,Onychomys,torridus,Rodent,Control,Other,1979-09-22,1979.3
2096,10,24,1979,11,OT,F,20,27,Onychomys,torridus,Rodent,Control,Other,1979-10-24,1979.4
2108,10,24,1979,11,OT,M,19,18,Onychomys,torridus,Rodent,Control,Other,1979-10-24,1979.4
2109,10,24,1979,11,OT,M,21,19,Onychomys,torridus,Rodent,Control,Other,1979-10-24,1979.4
2210,11,18,1979,11,OT,M,19,22,Onychomys,torridus,Rodent,Control,Other,1979-11-18,1979.4
3292,9,7,1980,11,OT,M,20,16,Onychomys,torridus,Rodent,Control,Other,1980-09-07,1980.3
3667,12,16,1980,11,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1980-12-16,1980.4
3674,12,16,1980,11,OT,F,20,30,Onychomys,torridus,Rodent,Control,Other,1980-12-16,1980.4
4583,6,5,1981,11,OT,F,21,27,Onychomys,torridus,Rodent,Control,Other,1981-06-05,1981.2
4836,9,30,1981,11,OT,F,22,24,Onychomys,torridus,Rodent,Control,Other,1981-09-30,1981.3
4984,11,22,1981,11,OT,M,22,31,Onychomys,torridus,Rodent,Control,Other,1981-11-22,1981.4
4999,11,22,1981,11,OT,F,21,26,Onychomys,torridus,Rodent,Control,Other,1981-11-22,1981.4
5147,12,31,1981,11,OT,M,22,27,Onychomys,torridus,Rodent,Control,Other,1981-12-31,1981.4
5152,12,31,1981,11,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,1981-12-31,1981.4
5254,1,24,1982,11,OT,M,19,25,Onychomys,torridus,Rodent,Control,Other,1982-01-24,1982.1
5261,1,24,1982,11,OT,F,21,25,Onychomys,torridus,Rodent,Control,Other,1982-01-24,1982.1
5455,2,23,1982,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,1982-02-23,1982.1
5464,2,23,1982,11,OT,M,21,27,Onychomys,torridus,Rodent,Control,Other,1982-02-23,1982.1
6582,9,18,1982,11,OT,M,21,29,Onychomys,torridus,Rodent,Control,Other,1982-09-18,1982.3
6890,10,24,1982,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1982-10-24,1982.4
6893,10,24,1982,11,OT,F,19,22,Onychomys,torridus,Rodent,Control,Other,1982-10-24,1982.4
6904,10,24,1982,11,OT,M,21,27,Onychomys,torridus,Rodent,Control,Other,1982-10-24,1982.4
7350,2,26,1983,11,OT,M,21,26,Onychomys,torridus,Rodent,Control,Other,1983-02-26,1983.1
7503,3,14,1983,11,OT,F,21,28,Onychomys,torridus,Rodent,Control,Other,1983-03-14,1983.1
8016,6,18,1983,11,OT,F,20,30,Onychomys,torridus,Rodent,Control,Other,1983-06-18,1983.2
8775,12,9,1983,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,1983-12-09,1983.4
8785,12,9,1983,11,OT,M,19,22,Onychomys,torridus,Rodent,Control,Other,1983-12-09,1983.4
9449,8,1,1984,11,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1984-08-01,1984.3
9773,12,31,1984,11,OT,M,19,19,Onychomys,torridus,Rodent,Control,Other,1984-12-31,1984.4
9782,12,31,1984,11,OT,F,19,16,Onychomys,torridus,Rodent,Control,Other,1984-12-31,1984.4
10009,2,17,1985,11,OT,M,20,19,Onychomys,torridus,Rodent,Control,Other,1985-02-17,1985.1
10631,7,24,1985,11,OT,M,19,11,Onychomys,torridus,Rodent,Control,Other,1985-07-24,1985.3
10718,8,20,1985,11,OT,M,20,29,Onychomys,torridus,Rodent,Control,Other,1985-08-20,1985.3
11028,11,17,1985,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1985-11-17,1985.4
11079,11,17,1985,11,OT,F,21,21,Onychomys,torridus,Rodent,Control,Other,1985-11-17,1985.4
12067,11,16,1986,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1986-11-16,1986.4
14722,7,15,1988,11,OT,M,21,22,Onychomys,torridus,Rodent,Control,Other,1988-07-15,1988.3
14733,7,15,1988,11,OT,M,21,29,Onychomys,torridus,Rodent,Control,Other,1988-07-15,1988.3
14925,9,12,1988,11,OT,F,21,20,Onychomys,torridus,Rodent,Control,Other,1988-09-12,1988.3
16319,7,4,1989,11,OT,M,NA,14,Onychomys,torridus,Rodent,Control,Other,1989-07-04,1989.3
16503,10,7,1989,11,OT,M,21,25,Onychomys,torridus,Rodent,Control,Other,1989-10-07,1989.4
16700,11,5,1989,11,OT,M,21,25,Onychomys,torridus,Rodent,Control,Other,1989-11-05,1989.4
17186,2,25,1990,11,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,1990-02-25,1990.1
17779,8,17,1990,11,OT,M,20,13,Onychomys,torridus,Rodent,Control,Other,1990-08-17,1990.3
18030,11,11,1990,11,OT,M,21,21,Onychomys,torridus,Rodent,Control,Other,1990-11-11,1990.4
18172,12,16,1990,11,OT,M,20,20,Onychomys,torridus,Rodent,Control,Other,1990-12-16,1990.4
19054,9,10,1991,11,OT,M,22,25,Onychomys,torridus,Rodent,Control,Other,1991-09-10,1991.3
19268,11,14,1991,11,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,1991-11-14,1991.4
19700,2,7,1992,11,OT,M,21,28,Onychomys,torridus,Rodent,Control,Other,1992-02-07,1992.1
20217,7,31,1992,11,OT,F,22,31,Onychomys,torridus,Rodent,Control,Other,1992-07-31,1992.3
20310,8,30,1992,11,OT,M,20,19,Onychomys,torridus,Rodent,Control,Other,1992-08-30,1992.3
20866,5,23,1993,11,OT,F,21,27,Onychomys,torridus,Rodent,Control,Other,1993-05-23,1993.2
22793,9,24,1995,11,OT,M,19,20,Onychomys,torridus,Rodent,Control,Other,1995-09-24,1995.3
23176,12,22,1995,11,OT,F,20,27,Onychomys,torridus,Rodent,Control,Other,1995-12-22,1995.4
23180,12,22,1995,11,OT,M,20,22,Onychomys,torridus,Rodent,Control,Other,1995-12-22,1995.4
24266,7,21,1996,11,OT,M,20,19,Onychomys,torridus,Rodent,Control,Other,1996-07-21,1996.3
24481,9,22,1996,11,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,1996-09-22,1996.3
24602,10,13,1996,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,1996-10-13,1996.4
25041,2,9,1997,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1997-02-09,1997.1
25057,2,9,1997,11,OT,M,21,23,Onychomys,torridus,Rodent,Control,Other,1997-02-09,1997.1
25126,2,9,1997,11,OT,F,21,22,Onychomys,torridus,Rodent,Control,Other,1997-02-09,1997.1
25362,3,16,1997,11,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,1997-03-16,1997.1
25592,4,13,1997,11,OT,F,21,34,Onychomys,torridus,Rodent,Control,Other,1997-04-13,1997.2
25635,4,13,1997,11,OT,F,20,29,Onychomys,torridus,Rodent,Control,Other,1997-04-13,1997.2
25666,4,13,1997,11,OT,M,20,27,Onychomys,torridus,Rodent,Control,Other,1997-04-13,1997.2
25895,5,11,1997,11,OT,F,20,31,Onychomys,torridus,Rodent,Control,Other,1997-05-11,1997.2
25899,5,11,1997,11,OT,F,20,11,Onychomys,torridus,Rodent,Control,Other,1997-05-11,1997.2
26370,7,9,1997,11,OT,M,21,29,Onychomys,torridus,Rodent,Control,Other,1997-07-09,1997.3
26408,7,9,1997,11,OT,F,19,35,Onychomys,torridus,Rodent,Control,Other,1997-07-09,1997.3
27097,10,26,1997,11,OT,M,20,19,Onychomys,torridus,Rodent,Control,Other,1997-10-26,1997.4
27505,2,1,1998,11,OT,F,21,22,Onychomys,torridus,Rodent,Control,Other,1998-02-01,1998.1
27516,2,1,1998,11,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,1998-02-01,1998.1
27651,3,2,1998,11,OT,M,20,NA,Onychomys,torridus,Rodent,Control,Other,1998-03-02,1998.1
27660,3,2,1998,11,OT,F,21,NA,Onychomys,torridus,Rodent,Control,Other,1998-03-02,1998.1
28263,7,19,1998,11,OT,M,20,30,Onychomys,torridus,Rodent,Control,Other,1998-07-19,1998.3
28625,9,21,1998,11,OT,F,21,23,Onychomys,torridus,Rodent,Control,Other,1998-09-21,1998.3
28907,11,22,1998,11,OT,F,20,25,Onychomys,torridus,Rodent,Control,Other,1998-11-22,1998.4
29116,1,17,1999,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,1999-01-17,1999.1
29119,1,17,1999,11,OT,F,20,23,Onychomys,torridus,Rodent,Control,Other,1999-01-17,1999.1
29648,5,16,1999,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,1999-05-16,1999.2
29915,10,10,1999,11,OT,F,19,26,Onychomys,torridus,Rodent,Control,Other,1999-10-10,1999.4
30010,11,7,1999,11,OT,F,20,24,Onychomys,torridus,Rodent,Control,Other,1999-11-07,1999.4
30015,11,7,1999,11,OT,M,21,25,Onychomys,torridus,Rodent,Control,Other,1999-11-07,1999.4
30128,12,6,1999,11,OT,F,19,24,Onychomys,torridus,Rodent,Control,Other,1999-12-06,1999.4
30376,2,6,2000,11,OT,F,20,21,Onychomys,torridus,Rodent,Control,Other,2000-02-06,2000.1
30380,2,6,2000,11,OT,M,20,25,Onychomys,torridus,Rodent,Control,Other,2000-02-06,2000.1
30525,3,5,2000,11,OT,M,21,30,Onychomys,torridus,Rodent,Control,Other,2000-03-05,2000.1
30527,3,5,2000,11,OT,F,20,26,Onychomys,torridus,Rodent,Control,Other,2000-03-05,2000.1
30682,4,31,2000,11,OT,M,22,29,Onychomys,torridus,Rodent,Control,Other,NA,NA
31020,7,2,2000,11,OT,F,21,18,Onychomys,torridus,Rodent,Control,Other,2000-07-02,2000.3
31311,8,26,2000,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,2000-08-26,2000.3
31461,9,31,2000,11,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,NA,NA
31579,11,26,2000,11,OT,M,20,24,Onychomys,torridus,Rodent,Control,Other,2000-11-26,2000.4
31687,12,23,2000,11,OT,F,21,25,Onychomys,torridus,Rodent,Control,Other,2000-12-23,2000.4
32004,4,22,2001,11,OT,F,20,26,Onychomys,torridus,Rodent,Control,Other,2001-04-22,2001.2
32006,4,22,2001,11,OT,F,20,14,Onychomys,torridus,Rodent,Control,Other,2001-04-22,2001.2
32297,7,22,2001,11,OT,M,21,27,Onychomys,torridus,Rodent,Control,Other,2001-07-22,2001.3
32526,8,26,2001,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,2001-08-26,2001.3
32527,8,26,2001,11,OT,M,20,27,Onychomys,torridus,Rodent,Control,Other,2001-08-26,2001.3
32530,8,26,2001,11,OT,M,20,20,Onychomys,torridus,Rodent,Control,Other,2001-08-26,2001.3
32734,9,23,2001,11,OT,F,21,20,Onychomys,torridus,Rodent,Control,Other,2001-09-23,2001.3
32735,9,23,2001,11,OT,M,20,22,Onychomys,torridus,Rodent,Control,Other,2001-09-23,2001.3
32943,10,14,2001,11,OT,M,21,21,Onychomys,torridus,Rodent,Control,Other,2001-10-14,2001.4
32944,10,14,2001,11,OT,F,21,28,Onychomys,torridus,Rodent,Control,Other,2001-10-14,2001.4
32948,10,14,2001,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,2001-10-14,2001.4
33158,11,18,2001,11,OT,M,21,22,Onychomys,torridus,Rodent,Control,Other,2001-11-18,2001.4
33160,11,18,2001,11,OT,F,21,24,Onychomys,torridus,Rodent,Control,Other,2001-11-18,2001.4
33169,11,18,2001,11,OT,M,21,NA,Onychomys,torridus,Rodent,Control,Other,2001-11-18,2001.4
33692,3,14,2002,11,OT,F,21,29,Onychomys,torridus,Rodent,Control,Other,2002-03-14,2002.1
34330,6,16,2002,11,OT,M,20,23,Onychomys,torridus,Rodent,Control,Other,2002-06-16,2002.2
34903,10,6,2002,11,OT,F,20,33,Onychomys,torridus,Rodent,Control,Other,2002-10-06,2002.4
35091,11,10,2002,11,OT,F,20,21,Onychomys,torridus,Rodent,Control,Other,2002-11-10,2002.4
35097,11,10,2002,11,OT,M,19,26,Onychomys,torridus,Rodent,Control,Other,2002-11-10,2002.4
35330,12,8,2002,11,OT,F,19,23,Onychomys,torridus,Rodent,Control,Other,2002-12-08,2002.4
1327,10,7,1978,11,DO,M,34,45,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1978-10-07,1978.4
1560,1,28,1979,11,DO,M,34,52,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1979-01-28,1979.1
2208,11,18,1979,11,DO,F,31,42,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1979-11-18,1979.4
2539,3,9,1980,11,DO,F,NA,54,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
2630,3,9,1980,11,DO,F,NA,50,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1980-03-09,1980.1
3050,6,22,1980,11,DO,F,36,56,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1980-06-22,1980.2
3053,6,22,1980,11,DO,M,33,26,Dipodomys,ordii,Rodent,Control,Kangaroo Rat,1980-06-22,1980.2
