date,plot,species,sex,hfl,wgt
2003-10-26,11,DO,F,36,42
2003-10-26,11,OT,F,20,24
2003-10-26,9,OT,F,21,23
2003-10-26,9,DM,F,36,40
2003-10-26,9,PB,F,27,24
2003-10-26,9,PP,F,22,15
2003-10-26,9,PB,F,26,23
2003-10-26,9,PB,M,26,23
2003-10-26,9,DM,M,38,44
2003-10-26,9,OT,M,19,17
2003-10-26,8,PB,F,25,22
2003-10-26,8,PP,M,21,14
2003-10-26,8,DM,F,37,42
2003-10-26,8,PP,F,23,17
2003-10-26,13,OT,M,20,20
2003-10-26,13,PE,M,20,23
2003-10-26,13,PB,F,27,35
2003-10-26,13,PB,F,27,32
2003-10-26,13,PE,F,20,23
2003-10-26,14,DM,F,35,41
2003-10-26,14,PE,M,20,19
2003-10-26,14,DM,M,37,43
2003-10-26,14,RM,M,16,11
2003-10-26,14,OT,M,20,22
2003-10-26,14,OT,F,21,19
2003-10-26,14,DM,M,36,45
2003-10-26,14,DM,F,36,41
2003-10-26,14,OT,M,20,19
2003-10-26,15,PB,F,25,29
2003-10-26,15,PB,M,26,30
2003-10-26,15,DM,F,36,38
2003-10-26,15,PB,F,26,29
2003-10-26,15,PB,M,26,39
2003-10-26,15,PB,F,26,34
2003-10-26,15,PB,F,25,21
2003-10-26,15,PB,F,26,32
2003-10-26,5,NA,NA,NA,NA
2003-10-26,7,NA,NA,NA,NA
2003-10-26,10,NA,NA,NA,NA
2003-11-22,1,OT,F,19,22
2003-11-22,1,OT,M,20,25
2003-11-22,1,DO,M,37,52
2003-11-22,1,PE,M,20,17
2003-11-22,1,PB,F,26,27
2003-11-22,1,DO,M,35,49
2003-11-22,1,DO,F,36,43
2003-11-22,1,DO,F,36,48
2003-11-22,1,PP,F,22,14
2003-11-22,1,OT,F,21,26
2003-11-22,1,OT,M,20,20
2003-11-22,1,PB,M,28,37
2003-11-22,1,PB,F,27,25
2003-11-22,1,NA,F,32,174
2003-11-22,2,OT,M,20,22
2003-11-22,2,PB,M,27,27
2003-11-22,2,PB,M,27,29
2003-11-22,2,DM,M,36,42
2003-11-22,2,NA,M,31,168
2003-11-22,12,DO,F,37,52
2003-11-22,12,PE,F,20,21
2003-11-22,12,DM,M,38,39
2003-11-22,12,DM,F,37,41
2003-11-22,12,DM,M,36,43
2003-11-22,12,DO,M,37,42
2003-11-22,12,DO,M,35,40
2003-11-22,12,PE,M,20,18
2003-11-22,12,NA,M,33,204
2003-11-22,19,PB,F,26,26
2003-11-22,19,OT,M,20,24
2003-11-22,19,AH,NA,NA,NA
2003-11-22,19,PB,F,28,31
2003-11-22,19,AH,NA,NA,NA
2003-11-22,19,PB,F,28,26
2003-11-22,19,AH,NA,NA,NA
2003-11-22,19,PB,M,26,31
2003-11-22,19,AH,NA,NA,NA
2003-11-22,18,PB,F,27,25
2003-11-22,18,PB,F,26,24
2003-11-22,18,PB,F,26,28
2003-11-22,18,PB,F,26,34
2003-11-22,18,PB,F,27,33
2003-11-22,18,PB,F,25,26
2003-11-22,17,DM,F,35,44
2003-11-22,17,PB,F,28,27
2003-11-22,17,DM,M,37,50
2003-11-22,17,PB,F,26,30
2003-11-22,17,PB,F,28,39
2003-11-22,17,DM,F,36,39
2003-11-22,17,OT,F,20,19
2003-11-22,17,OT,F,21,24
2003-11-22,17,DM,M,36,44
2003-11-22,17,DM,M,37,42
2003-11-22,17,PB,M,27,28
2003-11-22,20,PB,F,27,25
2003-11-22,20,PB,M,26,24
2003-11-22,20,PB,F,26,31
2003-11-22,20,PB,M,28,35
2003-11-22,20,PB,F,26,28
2003-11-22,20,PB,F,26,30
2003-11-22,21,PB,F,27,30
2003-11-22,21,PB,M,27,25
2003-11-22,21,DM,F,39,43
2003-11-22,21,PB,F,26,22
2003-11-22,21,OT,F,19,21
2003-11-22,21,OT,M,20,22
2003-11-22,21,PB,F,27,25
2003-11-22,21,PB,M,26,26
2003-11-22,21,PB,F,26,27
2003-11-22,21,OT,M,20,21
2003-11-22,22,PB,F,26,25
2003-11-22,22,PB,F,27,24
2003-11-22,22,OT,M,20,25
2003-11-22,22,PB,F,26,27
2003-11-22,22,OT,F,25,23
2003-11-22,22,PB,M,28,26
2003-11-22,22,PB,F,26,23
2003-11-22,22,PP,F,21,13
2003-11-22,23,PE,F,20,17
2003-11-22,23,OT,F,20,23
2003-11-22,24,PE,M,20,19
2003-11-22,24,PE,F,20,17
2003-11-22,24,RM,M,16,11
2003-11-22,24,AH,NA,NA,NA
2003-11-22,16,NA,NA,NA,NA
2003-11-23,3,PB,M,28,29
2003-11-23,3,OT,F,21,23
2003-11-23,3,PB,M,25,28
2003-11-23,3,PB,M,27,26
2003-11-23,3,PB,F,26,30
2003-11-23,3,PB,M,27,44
2003-11-23,4,OT,M,20,24
2003-11-23,4,PI,M,22,17
2003-11-23,4,DO,M,40,51
2003-11-23,4,DO,M,35,40
2003-11-23,4,DO,F,38,43
2003-11-23,6,PB,F,25,24
2003-11-23,6,PB,M,26,32
2003-11-23,6,PB,F,26,25
2003-11-23,6,PB,F,27,33
2003-11-23,6,PB,F,25,29
2003-11-23,6,PB,F,26,24
2003-11-23,11,DO,M,35,50
2003-11-23,11,DO,F,36,43
2003-11-23,11,DO,M,36,39
2003-11-23,11,PE,F,19,20
2003-11-23,11,DM,F,38,40
2003-11-23,11,DM,M,38,48
2003-11-23,11,PB,F,28,24
2003-11-23,9,DM,M,38,46
2003-11-23,9,PB,M,27,25
2003-11-23,9,OT,F,20,21
2003-11-23,9,OT,M,21,24
2003-11-23,9,AH,NA,NA,NA
2003-11-23,9,DM,F,38,42
2003-11-23,9,AH,NA,NA,NA
2003-11-23,8,PB,F,26,21
2003-11-23,13,OT,M,20,22
2003-11-23,13,PB,F,28,33
2003-11-23,13,PE,M,20,16
2003-11-23,13,OT,F,20,18
2003-11-23,13,PI,F,22,13
2003-11-23,13,OT,M,21,21
2003-11-23,14,DM,M,36,43
2003-11-23,14,DM,F,36,40
2003-11-23,15,DM,F,38,36
2003-11-23,15,PB,F,26,36
2003-11-23,15,PB,M,26,29
2003-11-23,15,PB,F,26,31
2003-11-23,15,PB,F,27,28
2003-11-23,15,PB,F,25,28
2003-11-23,15,PB,M,27,37
2003-11-23,7,PB,F,27,31
2003-11-23,7,PE,M,20,22
2003-11-23,10,OT,M,21,18
2003-11-23,10,PP,M,22,13
2003-11-23,5,OT,M,21,23
2003-12-20,1,DO,F,37,47
2003-12-20,1,OT,F,19,24
2003-12-20,1,PB,M,28,32
2003-12-20,1,OT,M,20,22
2003-12-20,2,PB,M,26,29
2003-12-20,2,OT,M,20,21
2003-12-20,2,PE,F,19,16
2003-12-20,2,PB,M,26,28
2003-12-20,2,DM,M,37,44
2003-12-20,2,NA,F,31,182
2003-12-20,12,DM,M,36,42
2003-12-20,12,PE,M,20,20
2003-12-20,12,DM,F,36,37
2003-12-20,12,DM,M,38,36
2003-12-20,12,DO,M,37,44
2003-12-20,19,PB,F,27,29
2003-12-20,19,PB,F,27,29
2003-12-20,19,PB,F,26,31
2003-12-20,19,PB,M,28,30
2003-12-20,18,PB,F,27,26
2003-12-20,18,PB,F,27,22
2003-12-20,18,PB,F,26,33
2003-12-20,18,PB,F,26,24
2003-12-20,18,PB,F,27,36
2003-12-20,18,OT,F,20,23
2003-12-20,17,DM,M,36,47
2003-12-20,17,PB,F,28,31
2003-12-20,17,DM,F,37,40
2003-12-20,17,PB,F,27,NA
2003-12-20,17,DM,M,36,49
2003-12-20,17,DM,M,38,43
2003-12-20,17,DM,F,36,39
2003-12-20,17,DM,F,36,45
2003-12-20,17,PB,F,26,32
2003-12-20,17,OT,M,21,21
2003-12-20,20,AH,NA,NA,NA
2003-12-20,20,PB,M,27,27
2003-12-20,20,PB,F,26,26
2003-12-20,20,PB,F,26,31
2003-12-20,20,PB,F,26,33
2003-12-20,20,PB,F,26,29
2003-12-20,21,PB,F,26,27
2003-12-20,21,CB,NA,NA,NA
2003-12-20,21,PB,F,25,20
2003-12-20,21,PB,M,27,27
2003-12-20,21,PB,F,27,28
2003-12-20,21,DM,F,36,42
2003-12-20,21,PB,F,27,30
2003-12-20,21,PB,M,28,29
2003-12-20,21,DM,F,36,39
2003-12-20,22,CQ,NA,NA,NA
2003-12-20,22,PB,F,25,NA
2003-12-20,22,DM,M,37,48
2003-12-20,22,PB,F,27,24
2003-12-20,22,DM,F,36,42
2003-12-20,22,PB,F,26,29
2003-12-20,22,DM,M,36,43
2003-12-20,22,PB,M,27,28
2003-12-20,22,DM,F,37,50
2003-12-20,22,PB,F,26,22
2003-12-20,22,DM,F,37,48
2003-12-20,22,DM,F,36,46
2003-12-20,16,OT,M,20,19
2003-12-20,16,OT,F,19,19
2003-12-20,16,DM,F,37,41
2003-12-20,16,DM,M,37,42
2003-12-20,24,PE,M,20,17
2003-12-20,23,NA,NA,NA,NA
2003-12-21,3,PE,M,20,23
2003-12-21,3,OT,M,20,23
2003-12-21,3,PB,M,27,28
2003-12-21,3,PB,F,27,29
2003-12-21,3,PB,M,27,42
2003-12-21,4,DO,M,35,52
2003-12-21,4,DO,M,36,49
2003-12-21,4,PB,F,27,31
2003-12-21,4,DO,F,37,46
2003-12-21,6,OT,F,20,17
2003-12-21,6,PB,M,26,33
2003-12-21,6,PB,F,26,26
2003-12-21,6,PB,F,27,31
2003-12-21,6,PB,M,26,34
2003-12-21,6,PB,F,25,31
2003-12-21,6,PB,F,26,24
2003-12-21,6,PB,F,26,26
2003-12-21,11,OT,F,22,24
2003-12-21,11,DO,M,36,48
2003-12-21,11,DO,M,37,51
2003-12-21,11,DM,F,38,37
2003-12-21,11,DO,F,36,45
2003-12-21,11,DM,M,38,44
2003-12-21,9,DM,M,37,44
2003-12-21,9,PB,M,27,24
2003-12-21,9,DM,M,39,43
2003-12-21,9,DM,F,38,42
2003-12-21,9,PB,F,25,21
2003-12-21,9,DM,M,36,44
2003-12-21,9,DM,F,37,41
2003-12-21,8,OT,M,20,26
2003-12-21,8,OT,F,21,24
2003-12-21,8,PB,F,25,22
2003-12-21,13,PB,F,26,35
2003-12-21,13,AB,NA,NA,NA
2003-12-21,13,PE,M,21,17
2003-12-21,13,PE,M,20,18
2003-12-21,13,OT,F,20,18
2003-12-21,14,DM,F,35,40
2003-12-21,14,DM,M,37,46
2003-12-21,14,DM,M,37,43
2003-12-21,15,PB,F,26,26
2003-12-21,15,PB,F,25,29
2003-12-21,15,PB,M,26,30
2003-12-21,15,PB,M,26,37
2003-12-21,15,PB,F,27,38
2003-12-21,15,PB,F,26,29
2003-12-21,5,RM,M,16,12
2003-12-21,7,NA,NA,NA,NA
2003-12-21,10,NA,NA,NA,NA
2004-01-24,1,PB,F,26,32
2004-01-24,1,DO,F,35,55
2004-01-24,2,PB,M,26,31
2004-01-24,2,DM,M,37,44
2004-01-24,2,OT,M,19,25
2004-01-24,2,NA,F,30,170
2004-01-24,12,DM,M,37,37
2004-01-24,12,DM,M,38,42
2004-01-24,12,OL,M,21,32
2004-01-24,12,DM,M,37,44
2004-01-24,12,DO,F,38,51
2004-01-24,12,DO,M,36,46
2004-01-24,19,PB,F,25,31
2004-01-24,19,PB,F,26,28
2004-01-24,19,PB,F,25,27
2004-01-24,19,PB,M,27,31
2004-01-24,19,OT,M,19,25
2004-01-24,18,PB,F,27,28
2004-01-24,18,PB,F,28,31
2004-01-24,18,NA,M,35,142
2004-01-24,18,PB,F,25,31
2004-01-24,18,PB,F,26,24
2004-01-24,17,DM,F,35,45
2004-01-24,17,DM,M,37,48
2004-01-24,17,DM,M,38,52
2004-01-24,17,OT,F,20,19
2004-01-24,17,DM,F,36,42
2004-01-24,17,PB,F,26,30
2004-01-24,20,PB,M,26,28
2004-01-24,20,PB,M,25,34
2004-01-24,20,PB,F,26,26
2004-01-24,20,PE,F,17,23
2004-01-24,20,PB,M,26,33
2004-01-24,20,PB,F,25,31
2004-01-24,21,PB,M,27,34
2004-01-24,21,PB,F,25,22
2004-01-24,21,PB,F,26,24
2004-01-24,21,PB,M,26,40
2004-01-24,21,PB,F,27,27
2004-01-24,21,PB,F,27,32
2004-01-24,22,DM,M,36,44
2004-01-24,22,OT,M,20,21
2004-01-24,22,PB,F,26,23
2004-01-24,22,PB,F,25,27
2004-01-24,22,PB,M,28,30
2004-01-24,22,PB,F,25,28
2004-01-24,22,OT,F,20,24
2004-01-24,22,PB,F,26,25
2004-01-24,16,OT,F,20,20
2004-01-24,23,PE,F,20,19
2004-01-24,23,PE,M,18,18
2004-01-24,16,OT,M,19,27
2004-01-24,16,DM,M,36,46
2004-01-24,24,PE,M,19,21
2004-01-25,3,PB,M,26,31
2004-01-25,3,PB,F,26,30
2004-01-25,3,OT,F,21,25
2004-01-25,3,PB,M,27,41
2004-01-25,3,OT,M,20,24
2004-01-25,3,PB,M,27,30
2004-01-25,4,DO,F,36,51
2004-01-25,4,OT,M,19,28
2004-01-25,4,DO,M,35,47
2004-01-25,4,DO,M,36,56
2004-01-25,6,PB,F,26,26
2004-01-25,6,OL,M,21,28
2004-01-25,6,PB,F,26,26
2004-01-25,6,PB,M,26,35
2004-01-25,6,PB,M,26,42
2004-01-25,6,PE,M,20,20
2004-01-25,6,PB,F,25,31
2004-01-25,6,PB,F,26,25
2004-01-25,6,OT,F,21,24
2004-01-25,11,OL,M,21,30
2004-01-25,11,DO,F,35,46
2004-01-25,11,DM,F,36,40
2004-01-25,11,DO,M,36,55
2004-01-25,11,DO,M,36,49
2004-01-25,11,DM,M,38,48
2004-01-25,11,DM,M,35,49
2004-01-25,9,OT,F,19,28
2004-01-25,9,PB,M,25,28
2004-01-25,9,OT,M,20,27
2004-01-25,9,OT,M,17,26
2004-01-25,9,DM,M,38,52
2004-01-25,9,PB,F,25,22
2004-01-25,9,DM,F,38,43
2004-01-25,9,DM,M,36,49
2004-01-25,9,DM,F,37,43
2004-01-25,8,DM,M,37,49
2004-01-25,8,DM,F,39,45
2004-01-25,8,PB,F,26,22
2004-01-25,8,DM,F,36,46
2004-01-25,13,RM,F,15,9
2004-01-25,13,PB,F,26,35
2004-01-25,13,OT,M,19,22
2004-01-25,14,DM,M,37,51
2004-01-25,14,DM,M,36,50
2004-01-25,14,DM,F,36,46
2004-01-25,15,PB,F,25,26
2004-01-25,15,PB,M,25,38
2004-01-25,15,PB,F,26,32
2004-01-25,15,PB,F,25,28
2004-01-25,7,DM,F,35,37
2004-01-25,5,NA,NA,NA,NA
2004-01-25,10,NA,NA,NA,NA
2004-02-21,1,DO,M,34,26
2004-02-21,1,DO,F,34,26
2004-02-21,1,DM,M,38,42
2004-02-21,1,DO,F,37,50
2004-02-21,2,PB,M,26,30
2004-02-21,2,PB,M,27,47
2004-02-21,2,PE,M,20,23
2004-02-21,2,DM,F,36,39
2004-02-21,2,PE,M,20,24
2004-02-21,2,NA,F,31,192
2004-02-21,12,OT,F,21,27
2004-02-21,12,DO,M,37,49
2004-02-21,12,PE,M,20,20
2004-02-21,12,DO,F,36,47
2004-02-21,12,NA,M,33,150
2004-02-21,19,PB,F,27,34
2004-02-21,19,PB,F,27,26
2004-02-21,19,PB,M,27,34
2004-02-21,18,PB,F,27,33
2004-02-21,18,PB,F,26,26
2004-02-21,18,PB,F,25,35
2004-02-21,17,DM,F,38,42
2004-02-21,17,DM,M,36,48
2004-02-21,17,PB,F,28,33
2004-02-21,20,PB,M,26,30
2004-02-21,20,PB,F,26,29
2004-02-21,20,PB,F,26,32
2004-02-21,21,PB,F,25,21
2004-02-21,21,PB,F,27,24
2004-02-21,21,PB,M,27,31
2004-02-21,21,PB,F,27,28
2004-02-21,21,PB,F,27,25
2004-02-21,22,PB,F,27,26
2004-02-21,22,PB,M,26,42
2004-02-21,22,PB,F,26,29
2004-02-21,22,DM,M,35,46
2004-02-21,22,OT,F,20,26
2004-02-21,22,OT,M,20,26
2004-02-21,22,PB,F,26,21
2004-02-21,16,OT,F,20,30
2004-02-21,23,NA,NA,NA,NA
2004-02-21,24,NA,NA,NA,NA
2004-02-22,3,PB,M,26,34
2004-02-22,3,PB,F,26,31
2004-02-22,3,OT,F,20,34
2004-02-22,3,PB,M,27,35
2004-02-22,4,DO,F,35,43
2004-02-22,4,DO,M,39,52
2004-02-22,4,DO,M,36,48
2004-02-22,6,OT,F,21,26
2004-02-22,6,PB,F,26,23
2004-02-22,6,PB,M,27,37
2004-02-22,6,PB,F,26,27
2004-02-22,6,PB,F,26,31
2004-02-22,6,PB,F,25,30
2004-02-22,6,PB,F,26,25
2004-02-22,6,PB,F,26,25
2004-02-22,11,DO,M,36,52
2004-02-22,11,DO,F,35,45
2004-02-22,11,DM,F,38,41
2004-02-22,11,DM,F,37,44
2004-02-22,11,DO,M,36,49
2004-02-22,11,DM,M,38,48
2004-02-22,11,PP,M,22,16
2004-02-22,9,PB,M,28,44
2004-02-22,9,DM,F,37,41
2004-02-22,9,OT,M,21,26
2004-02-22,9,PB,F,27,22
2004-02-22,9,DM,M,38,47
2004-02-22,9,OT,F,20,25
2004-02-22,9,DM,F,36,43
2004-02-22,9,DM,F,38,45
2004-02-22,8,OT,M,20,27
2004-02-22,8,PB,F,25,22
2004-02-22,8,DM,F,37,48
2004-02-22,13,PB,F,27,38
2004-02-22,13,PE,M,20,21
2004-02-22,14,DO,F,35,48
2004-02-22,14,AH,NA,NA,NA
2004-02-22,14,DM,M,37,51
2004-02-22,14,DM,M,37,44
2004-02-22,14,DM,F,35,42
2004-02-22,14,DM,F,37,43
2004-02-22,14,DM,M,36,41
2004-02-22,14,DM,F,36,51
2004-02-22,14,DM,M,36,48
2004-02-22,14,DO,M,36,43
2004-02-22,14,DM,M,36,45
2004-02-22,14,DM,M,37,49
2004-02-22,15,PB,F,25,27
2004-02-22,15,PB,M,26,39
2004-02-22,15,PB,F,26,29
2004-02-22,15,DM,M,37,44
2004-02-22,15,PB,F,26,31
2004-02-22,10,DM,M,35,52
2004-02-22,5,NA,NA,NA,NA
2004-02-22,7,NA,NA,NA,NA
2004-03-17,1,OT,M,20,12
2004-03-17,1,DO,F,36,56
2004-03-17,1,OT,F,19,11
2004-03-17,1,DO,F,35,34
2004-03-17,1,DM,M,38,43
2004-03-17,1,DO,M,35,36
2004-03-17,2,DM,F,36,40
2004-03-17,2,PB,F,27,27
2004-03-17,2,PB,M,26,33
2004-03-17,12,DO,M,38,50
2004-03-17,12,PP,M,23,15
2004-03-17,12,DM,F,37,NA
2004-03-17,19,PB,F,26,31
2004-03-17,19,PB,M,26,38
2004-03-17,18,PB,F,27,33
2004-03-17,18,PB,F,25,31
2004-03-17,18,PB,F,26,24
2004-03-17,17,DM,M,38,49
2004-03-17,17,DM,F,37,46
2004-03-17,17,DM,F,37,40
2004-03-17,17,PB,F,28,32
2004-03-17,17,DM,M,36,49
2004-03-17,20,PB,M,27,31
2004-03-17,20,PB,F,26,30
2004-03-17,20,PB,F,26,29
2004-03-17,20,OT,M,20,25
2004-03-17,20,AH,NA,NA,NA
2004-03-17,21,PB,F,28,33
2004-03-17,21,PB,F,27,26
2004-03-17,21,PB,F,27,29
2004-03-17,22,OT,F,21,33
2004-03-17,22,PB,F,26,27
2004-03-17,22,PB,M,27,36
2004-03-17,22,PB,F,26,29
2004-03-17,22,PB,F,26,26
2004-03-17,24,PE,F,20,17
2004-03-17,24,PE,M,20,23
2004-03-17,16,NA,NA,NA,NA
2004-03-17,23,NA,NA,NA,NA
2004-03-18,3,PB,M,26,38
2004-03-18,3,PB,M,27,26
2004-03-18,3,OT,M,18,9
2004-03-18,3,PB,M,26,34
2004-03-18,3,PP,M,22,19
2004-03-18,3,PB,M,27,35
2004-03-18,4,PP,M,21,17
2004-03-18,4,PB,F,26,31
2004-03-18,4,DM,F,35,42
2004-03-18,4,PB,F,27,22
2004-03-18,6,PB,F,26,26
2004-03-18,6,PB,F,26,21
2004-03-18,6,PB,M,26,27
2004-03-18,6,PB,F,26,30
2004-03-18,6,OT,M,21,17
2004-03-18,6,OT,F,21,26
2004-03-18,6,PB,M,26,42
2004-03-18,6,PB,F,26,26
2004-03-18,6,PB,F,26,30
2004-03-18,6,PB,F,27,33
2004-03-18,11,DM,M,38,50
2004-03-18,11,PP,M,22,18
2004-03-18,11,DM,F,38,44
2004-03-18,9,DM,F,38,45
2004-03-18,9,PB,F,26,22
2004-03-18,9,DM,F,37,46
2004-03-18,9,DM,M,36,48
2004-03-18,9,OT,F,20,26
2004-03-18,9,DM,M,37,50
2004-03-18,9,DM,M,35,48
2004-03-18,8,DM,M,38,46
2004-03-18,8,DO,F,34,24
2004-03-18,8,PB,F,26,25
2004-03-18,8,DM,F,35,46
2004-03-18,8,OT,M,20,29
2004-03-18,13,PP,M,22,15
2004-03-18,14,OT,F,20,21
2004-03-18,14,DM,M,37,48
2004-03-18,14,DM,M,36,50
2004-03-18,14,DO,F,36,56
2004-03-18,15,PB,F,26,34
2004-03-18,15,PB,M,26,36
2004-03-18,15,DM,F,37,46
2004-03-18,15,PB,F,26,29
2004-03-18,15,PB,F,26,27
2004-03-18,15,OT,F,20,26
2004-03-18,15,DM,M,36,49
2004-03-18,15,PB,F,27,33
2004-03-18,5,NA,NA,NA,NA
2004-03-18,7,NA,NA,NA,NA
2004-03-18,10,NA,NA,NA,NA
2004-04-17,22,PP,F,20,16
2004-04-17,22,DM,M,36,46
2004-04-17,22,DM,F,37,47
2004-04-17,22,PP,M,21,17
2004-04-17,22,DM,M,37,51
2004-04-17,22,PB,F,25,26
2004-04-17,22,PP,F,22,16
2004-04-17,22,PP,M,22,19
2004-04-17,22,DM,F,38,54
2004-04-17,22,DM,M,36,54
2004-04-17,22,PB,F,26,33
2004-04-17,1,PP,M,21,11
2004-04-17,1,PP,F,22,13
2004-04-17,1,PP,M,21,12
2004-04-17,1,DO,F,33,54
2004-04-17,2,PP,F,21,11
2004-04-17,2,DM,F,39,37
2004-04-17,2,OT,F,19,20
2004-04-17,2,OT,M,19,22
2004-04-17,2,NA,F,33,204
2004-04-17,12,DM,M,39,50
2004-04-17,12,OT,F,16,21
2004-04-17,12,DM,F,34,37
2004-04-17,12,PP,M,24,15
2004-04-17,19,PB,F,26,30
2004-04-17,19,PB,M,28,28
2004-04-17,18,PB,F,26,27
2004-04-17,18,PB,F,26,22
2004-04-17,18,OT,F,20,19
2004-04-17,18,PB,F,26,30
2004-04-17,17,DM,M,37,46
2004-04-17,17,PB,F,26,35
2004-04-17,17,PP,M,23,15
2004-04-17,17,DM,M,36,42
2004-04-17,17,DM,M,37,48
2004-04-17,17,DM,M,35,47
2004-04-17,17,DM,F,36,43
2004-04-17,20,DM,F,35,42
2004-04-17,20,PP,M,22,18
2004-04-17,20,PB,M,26,30
2004-04-17,20,PP,F,19,17
2004-04-17,20,PM,M,20,18
2004-04-17,20,PB,M,26,37
2004-04-17,20,NA,M,32,98
2004-04-17,21,PP,F,22,17
2004-04-17,21,PB,F,26,37
2004-04-17,21,PB,M,27,38
2004-04-17,16,OT,M,19,26
2004-04-17,16,OT,M,19,28
2004-04-17,16,OT,F,18,28
2004-04-17,23,NA,NA,NA,NA
2004-04-17,24,NA,NA,NA,NA
2004-04-18,4,PP,M,22,19
2004-04-18,4,DO,M,38,59
2004-04-18,4,PP,F,21,13
2004-04-18,4,PP,M,22,21
2004-04-18,4,DO,F,37,60
2004-04-18,6,PB,F,26,39
2004-04-18,6,AH,NA,NA,NA
2004-04-18,11,PP,M,22,19
2004-04-18,11,PP,M,22,21
2004-04-18,11,PP,M,22,20
2004-04-18,11,DM,M,39,53
2004-04-18,9,DO,M,36,58
2004-04-18,9,DM,F,37,46
2004-04-18,8,PP,F,22,16
2004-04-18,8,PB,F,25,26
2004-04-18,8,OT,M,19,25
2004-04-18,13,PB,M,27,21
2004-04-18,13,PB,F,26,38
2004-04-18,14,DO,F,36,58
2004-04-18,14,DO,M,37,49
2004-04-18,14,DM,F,35,45
2004-04-18,14,DM,M,38,46
2004-04-18,14,DM,M,36,52
2004-04-18,14,DM,M,35,45
2004-04-18,15,DM,F,37,46
2004-04-18,15,PI,F,22,19
2004-04-18,15,PB,F,26,36
2004-04-18,15,DM,M,39,47
2004-04-18,15,DM,F,34,29
2004-04-18,3,NA,NA,NA,NA
2004-04-18,5,NA,NA,NA,NA
2004-04-18,7,NA,NA,NA,NA
2004-04-18,10,NA,NA,NA,NA
2004-05-17,1,PP,M,22,18
2004-05-17,1,PP,M,21,17
2004-05-17,1,PP,M,21,18
2004-05-17,1,PP,F,22,19
2004-05-17,1,DO,F,37,55
2004-05-17,1,PI,F,22,21
2004-05-17,1,PP,F,23,21
2004-05-17,2,DM,F,37,45
2004-05-17,2,PP,F,20,14
2004-05-17,2,PP,F,22,22
2004-05-17,2,NA,F,32,186
2004-05-17,12,DO,F,35,60
2004-05-17,12,DO,F,36,21
2004-05-17,12,DO,M,35,48
2004-05-17,12,OT,F,20,22
2004-05-17,12,OT,F,19,28
2004-05-17,12,DM,F,NA,58
2004-05-17,19,AH,NA,NA,NA
2004-05-17,19,AH,NA,NA,NA
2004-05-17,19,OT,M,20,26
2004-05-17,19,PB,M,26,25
2004-05-17,19,PB,F,26,33
2004-05-17,19,PB,M,27,19
2004-05-17,19,AH,NA,NA,NA
2004-05-17,18,OT,F,20,23
2004-05-17,18,PB,F,27,27
2004-05-17,18,PB,F,27,31
2004-05-17,18,PB,F,25,34
2004-05-17,17,DM,M,38,49
2004-05-17,17,PP,M,22,18
2004-05-17,17,DM,M,37,NA
2004-05-17,17,PB,F,27,44
2004-05-17,17,DM,F,37,44
2004-05-17,17,DM,M,36,49
2004-05-17,17,DM,M,38,51
2004-05-17,17,DM,F,37,46
2004-05-17,17,DM,M,35,47
2004-05-17,20,DM,M,28,48
2004-05-17,20,PP,M,21,17
2004-05-17,20,DM,F,36,44
2004-05-17,20,NA,F,33,180
2004-05-17,21,PB,F,27,35
2004-05-17,21,SS,NA,NA,NA
2004-05-17,22,PB,F,26,32
2004-05-17,22,PB,F,27,31
2004-05-17,22,DM,F,38,65
2004-05-17,22,DM,F,39,48
2004-05-17,22,PP,F,22,17
2004-05-17,22,PB,M,21,18
2004-05-17,16,OT,F,21,21
2004-05-17,16,PP,F,22,25
2004-05-17,23,NA,NA,NA,NA
2004-05-17,24,NA,NA,NA,NA
2004-05-18,3,PI,M,21,19
2004-05-18,3,PI,F,21,18
2004-05-18,3,PB,M,27,18
2004-05-18,3,PB,F,26,40
2004-05-18,3,PB,F,27,30
2004-05-18,3,PF,F,15,7
2004-05-18,3,PF,M,16,8
2004-05-18,3,PB,M,26,37
2004-05-18,4,DO,M,40,48
2004-05-18,4,DO,M,40,59
2004-05-18,4,PI,M,23,18
2004-05-18,4,PP,F,22,17
2004-05-18,4,PP,M,22,19
2004-05-18,4,PP,F,23,18
2004-05-18,4,DO,F,37,56
2004-05-18,6,PP,F,22,14
2004-05-18,6,PB,F,27,36
2004-05-18,6,OT,F,21,24
2004-05-18,6,PP,M,23,19
2004-05-18,6,PB,F,26,33
2004-05-18,6,PP,M,22,15
2004-05-18,6,PP,F,22,18
2004-05-18,6,PB,F,26,36
2004-05-18,11,PP,F,22,18
2004-05-18,11,PP,F,22,17
2004-05-18,11,DM,M,40,50
2004-05-18,11,PP,M,23,17
2004-05-18,11,PP,F,22,17
2004-05-18,11,DO,M,37,52
2004-05-18,9,PP,M,22,16
2004-05-18,9,OT,F,21,29
2004-05-18,9,DM,M,38,44
2004-05-18,9,PP,F,22,21
2004-05-18,9,DM,M,37,47
2004-05-18,9,PB,F,28,31
2004-05-18,9,DM,M,35,31
2004-05-18,8,PB,M,27,25
2004-05-18,8,DO,F,37,38
2004-05-18,8,PP,F,23,21
2004-05-18,8,PB,F,25,33
2004-05-18,8,DO,F,37,56
2004-05-18,8,DO,F,37,41
2004-05-18,8,PP,M,24,16
2004-05-18,8,PB,F,26,26
